Time (s),VP+ Power (W)
80.8,0.012694482
80.9,0.019461354
81,0.017101368
81.1,0.008090045
81.2,0.03349226
81.3,0.037864689
81.4,0.027486121
81.5,0.002391696
81.6,0.01712231
81.7,0.02444201
81.8,0.037795432
81.9,0.024548984
82,0.024534007
82.1,0.003028655
82.2,0.027351893
82.3,-0.000556568
82.4,0.02706203
82.5,0.077624634
82.6,0.037085395
82.7,0.023072026
82.8,0.014192941
82.9,0.015659894
83,0.008297384
83.1,0.039318561
83.2,0.000494808
83.3,0.036364645
83.4,0.00680717
83.5,0.036187168
83.6,0.020130384
83.7,0.024596052
83.8,0.027502899
83.9,0.016905921
84,0.020081291
84.1,0.018629781
84.2,0.003871576
84.3,0.029530253
84.4,0.026609305
84.5,0.008292319
84.6,0.030493976
84.7,0.002400462
84.8,0.010615976
84.9,0.011276966
85,0.031875328
85.1,0.02826782
85.2,-0.000559639
85.3,0.012733322
85.4,0.014448924
85.5,-0.006459237
85.6,0.027419007
85.7,0.018572919
85.8,0.028386403
85.9,0.008625116
86,0.009785373
86.1,0.02566196
86.2,0.010582645
86.3,0.023156478
86.4,0.029592192
86.5,0.002409227
86.6,-0.007963471
86.7,0.009827135
86.8,-0.000560321
86.9,0.020725774
87,0.014227618
87.1,0.005348534
87.2,0.013194291
87.3,0.005345271
87.4,0.011881057
87.5,0.037587661
87.6,0.039366534
87.7,-0.00496886
87.8,0.018629781
87.9,0.013125501
88,0.02156872
88.1,0.011893491
88.2,0.033369965
88.3,0.022973499
88.4,0.009779407
88.5,0.006796343
88.6,0.025756452
88.7,0.020142657
88.8,0.029716071
88.9,0.048121521
89,0.022093809
89.1,0.024534007
89.2,0.006820732
89.3,0.014201611
89.4,0.018618408
89.5,0.024541496
89.6,0.027553234
89.7,0.014218949
89.8,0.018149301
89.9,0.030363912
90,0.022987574
90.1,0.018618408
90.2,0.016914786
90.3,0.017164195
90.4,0.010610421
90.5,0.00906299
90.6,0.015629816
90.7,0.019451166
90.8,0.011263231
90.9,0.006835009
91,0.006800507
91.1,0.033308817
91.2,0.029576707
91.3,0.025962432
91.4,0.019430788
91.5,0.011201428
91.6,0.008302449
91.7,0.011222029
91.8,0.023278962
91.9,0.028997536
92,0.01270225
92.1,0.026977065
92.2,0.014192941
92.3,0.004292815
92.4,0.014201611
92.5,0.031242871
92.6,0.019451166
92.7,0.029015216
