Time (s),VP+ Power (W)
3697.5,0.010363903
3697.6,-0.009931099
3697.7,0.00114607
3697.8,-0.000963497
3697.9,-0.004396241
3698,0.017773293
3698.1,0.003780656
3698.2,0.005368239
3698.3,0.023246908
3698.4,0.012237412
3698.5,-0.00069885
3698.6,0.010384163
3698.7,-0.010856939
3698.8,0.0380005
3698.9,0.016461831
3699,-0.000697827
3699.1,-0.00253812
3699.2,0.0002243
3699.3,0.024079866
3699.4,0.006930723
3699.5,0.004828144
3699.6,0.017790632
3699.7,0.004839953
3699.8,0.008541044
3699.9,0.008532716
3700,0.027493369
3700.1,0.00114607
3700.2,-0.008072882
3700.3,-0.000960678
3700.4,-0.015470244
3700.5,0.006696124
3700.6,-0.000959872
3700.7,0.001144951
3700.8,0.012183717
3700.9,0.002198888
3701,-0.004120128
3701.1,-0.004385525
3701.2,-0.004385525
3701.3,0.001144391
3701.4,0.010363903
3701.5,0.005359259
3701.6,-0.007288327
3701.7,-0.019041437
3701.8,0.014092462
3701.9,0.01169468
3702,0.021457387
3702.1,0.012249344
3702.2,0.025174697
3702.3,0.000620516
3702.4,-0.008064991
3702.5,-0.015189514
3702.6,-0.008096554
3702.7,-0.019139628
3702.8,-0.022455769
3702.9,-0.003928441
3703,0.023269652
3703.1,0.016441194
3703.2,0.00114831
3703.3,0.014840372
3703.4,0.023315141
3703.5,0.010389228
3703.6,0.015941547
3703.7,0.002987728
3703.8,0.012213547
3703.9,-0.000961886
3704,0.015941547
3704.1,0.010112508
3704.2,0.004849401
3704.3,0.017755955
3704.4,0.017773293
3704.5,0.004835229
3704.6,0.000620257
3704.7,-0.028394915
3704.8,0.021143384
3704.9,-0.006250513
3705,0.010394293
3705.1,0.010099815
3705.2,-0.000697144
3705.3,-0.011760239
3705.4,0.018000743
3705.5,0.006686335
3705.6,-0.00253741
3705.7,0.008524388
3705.8,-0.00069885
3705.9,0.015902706
3706,0.000619998
3706.1,0.021488801
3706.2,0.034533064
3706.3,-0.002546815
3706.4,0.001607412
3706.5,0.015926011
3706.6,-0.008092608
3706.7,-0.035710598
3706.8,-0.013631461
3706.9,0.006959794
3707,0.006692861
3707.1,-0.004398384
3707.2,0.008533906
3707.3,0.015910475
3707.4,0.014064994
3707.5,0.014883891
3707.6,0.008545208
3707.7,0.019687567
3707.8,0.014852806
3707.9,-0.004383382
3708,0.021196574
3708.1,0.010389228
3708.2,-0.00622007
3708.3,0.00114719
3708.4,0.002202572
3708.5,0.002992111
3708.6,-0.004398384
3708.7,0.000223562
3708.8,0.00114775
3708.9,0.008526768
3709,0.00114663
3709.1,0.021425974
3709.2,-0.018374262
3709.3,0.023337886
3709.4,0.010374033
3709.5,0.005368239
3709.6,-0.00991656
3709.7,0.00114719
3709.8,-0.002543798
3709.9,0.014071861
3710,0.00114719
3710.1,0.008523199
3710.2,0.010765159
3710.3,0.003788572
3710.4,0.012201615
3710.5,0.021425974
3710.6,0.001144391
3710.7,-0.008068936
3710.8,0.010727393
3710.9,-0.013597269
3711,-0.004125308
3711.1,0.025125604
3711.2,0.02436224
3711.3,0.024037629
3711.4,0.00022389
3711.5,0.017773293
3711.6,0.017712609
3711.7,0.005747676
3711.8,0.010358838
3711.9,0.012213547
3712,0.010108277
3712.1,0.006696124
3712.2,0.019582295
3712.3,-0.002546993
3712.4,-0.004385525
3712.5,-0.017325076
3712.6,-0.013625762
3712.7,0.034348502
3712.8,0.008526768
3712.9,0.004105404
3713,0.002202572
3713.1,0.006945258
3713.2,-0.011765986
3713.3,-0.005704429
3713.4,0.001145511
3713.5,0.002995033
3713.6,-0.022844617
3713.7,0.00854729
3713.8,0.008541044
3713.9,0.023246908
3714,0.00114663
3714.1,-0.002544331
3714.2,-0.004749149
3714.3,0.002198888
3714.4,0.023326513
3714.5,0.010112508
3714.6,0.014106196
3714.7,-0.002548058
3714.8,0.015902706
3714.9,0.017790632
3715,0.01267624
3715.1,0.006683072
3715.2,0.017773293
3715.3,0.015910475
3715.4,0.025966776
3715.5,0.037394573
3715.6,0.006930723
3715.7,0.01588717
3715.8,0.010389228
3715.9,-0.011760239
3716,-0.005699651
3716.1,-0.000961081
3716.2,0.03062939
3716.3,0.025879968
3716.4,0.023303769
3716.5,0.004835229
3716.6,0.014834155
3716.7,0.025101057
3716.8,0.014078728
3716.9,0.002987728
3717,0.002199809
3717.1,0.03988224
3717.2,0.014846589
3717.3,0.026983358
3717.4,0.019580928
3717.5,0.135734039
3717.6,0.375412241
3717.7,0.375228771
3717.8,0.423140985
3717.9,0.336365897
3718,0.34004965
3718.1,0.318258208
3718.2,0.331147492
3718.3,0.323789244
3718.4,0.319035896
3718.5,0.303212122
3718.6,0.296237442
3718.7,0.32547378
3718.8,0.298997129
